,2569-04-24,,,,,,,,Price performance,,,,,,,,,,,,,
,Ticker,Name,Country,Theme 1,Sub Theme,Sector 1,Sector 2,Inception date,YTD,1M,3M,6M,1Y,3Y,5Y,,Dividend yield (%),Trend,Trend,52-wk high,Trading value,RSI
,SONY80 TB Equity,SONY GROUP CORP-DR,JP,Nextgen tech,,Consumer technology,,,-19.902913778731,-1.78571570487249,-7.8212303822267,-30.0847467729601,-21.428572563898,10.7382534334324,10.7382534334324,,0.689090935118271,,,0.66,185573.066184211,41.1262973647227
,NETEAS80 TB Equity,NETEASE INC-DR,CN - H,Nextgen tech,,Consumer products,,,-22.527470431485,-4.72972715223158,-14.0243879178675,-27.6923057360527,1.43885166524983,11.9047649322994,18.4873981636111,,2.5647887041871,,,0.684466019417476,701911.987006579,38.6241967132463
,XIAOMI80 TB Equity,XIAOMI CORP-DR,CN - H,Nextgen tech,,Consumer technology,,,-18.75,-5.10948905109489,-7.14285714285714,-32.9896907216495,-37.1980676328502,160,106.349206349206,,#N/A N/A,,,0.509803921568627,19890364.5789474,43.447798538423
,MSFT80 TB Equity,MICROSOFT CORP-DRX,US,AI Supercycle,,Hyperscalers,,,-8.7248296545656,8.80000305175781,-6.20689392089844,-20.9302303402923,-3.54609658532109,-3.54609658532109,-3.54609658532109,,0.845294117051012,,,0.739130434782609,32373892.8947368,63.38048823082
,TSLA80 TB Equity,TESLA INC-DRX,US,AI Supercycle,,Hyperscalers,,,-12.857140813555,-0.813005804046381,-11.5942008253457,-17.0068007748143,33.3333364601344,33.3333364601344,33.3333364601344,,#N/A N/A,,,0.777070063694267,29392911.0526316,49.1052422749235
,POPMAR80 TB Equity,POP MART INTERNATIONAL GR-DR,CN - H,Nextgen tech,,Consumer products,,,-17.8343973342021,-28.3333354526096,-25.0000022178472,-34.8484867750996,-17.8343973342021,22.8571392240978,22.8571392240978,,1.73178292060083,,,0.454225352112676,8105017.98026316,39.9252632201645
,BIDU80 TB Equity,BAIDU INC-DR,CN - H,AI Supercycle,,Hyperscalers,,,-11.4035054257042,7.90598698151418,-17.2131116272973,1.00000381469727,39.5027676998581,-19.1999969482422,-19.1999969482422,,#N/A N/A,,,0.776923076923077,28233617.1578947,57.4196244019035
,GRAB80 TB Equity,GRAB HOLDINGS LTD-DR,US,Nextgen tech,,Superapp,,2568-09-10,-19.9999988079071,9.40171103192191,-10.4895091557003,-31.9148926024741,-24.2603539009771,-24.2603539009771,-24.2603539009771,,#N/A N/A,,,0.589861751152074,1244672.33947368,53.2140050490659
,NOVOB80 TB Equity,NOVO NORDISK A/S-DR,US,Nextgen tech,,Pharmaceutical sciences,,,-25.3012042447745,3.33333412806193,-37.3737368920837,-29.5454540035941,-40.3846149261181,-68.5279185396766,-68.5279185396766,,3.3096773850341,,,0.459259259259259,5282465.12105263,46.8250918941121
,NIKE80 TB Equity,NIKE INC-DR,US,Nextgen tech,,Consumer products,,,-26.2626243360115,-15.1162768519202,-28.43137067907,-35.3982284005764,-22.3404235028206,-22.3404235028206,-22.3404235028206,,2.96438368011827,,,0.557251908396946,1825911.95592105,31.8433916377898
,COIN US Equity,COINBASE GLOBAL INC -CLASS A,US,Nextgen tech,,Financial,Superapp,2569-05-13,-16.3192829662199,9.32942996022979,-7.28405471238523,-44.1601309033459,-2.91362142541816,261.51598173516,-35.0068956458922,,#N/A N/A,,,0.445141629839535,59583509157.4935,54.87076655625
,ESTEE80 TB Equity,ESTEE LAUDER COS INC/THE-DR,EU,Nextgen tech,,Consumer products,,,-27.6785712156977,-6.89655145009359,-33.0578510426293,-26.3636361468922,28.5714289498708,28.5714289498708,28.5714289498708,,1.50617281043971,,,0.623076923076923,6744940.38861842,41.2795493289818
,TRIPCO80 TB Equity,TRIP.COM GROUP LTD-DR,CN - H,Nextgen tech,,Superapp,,,-26.6949144460387,4.84848600445372,-12.6262616629552,-27.9166658719381,-11.2820503039238,-20.6422009599318,-20.6422009599318,,0.558381501822113,,,0.67578125,5932119.50263158,54.5723841421244
,KUAISH80 TB Equity,KUAISHOU TECHNOLOGY-DR,CN - H,Nextgen tech,,Media,,2568-09-10,-38.5906025867334,-16.0550439029659,-41.346152470662,-42.4528288391401,-39.8026301672584,-39.8026301672584,-39.8026301672584,,1.5606557125928,,,0.459798994974874,8330102.16578947,31.5000680053409
,9984 JP Equity,SOFTBANK GROUP CORP,JP,AI Supercycle,,Hyperscalers,,2569-05-13,29.2091007583965,68.9235127478754,46.6912669126691,-0.117252931323283,239.77207977208,371.94301543332,135.342871238283,,0.184470903907429,,,0.861238490702293,61713800965.9654,80.6121229266999
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
